dataset,model,test_score,classes,transf_metric,transf_score
aircraft,densenet121,0.2472459893048129,100,bot_per_scorer_+I_scorer,0.07761945906797982
aircraft,densenet161,0.2567201426024955,100,bot_per_scorer_+I_scorer,0.24959152593074801
aircraft,densenet169,0.2080392156862745,100,bot_per_scorer_+I_scorer,0.260283417861244
aircraft,efficientnet_b0,0.2230392156862745,100,bot_per_scorer_+I_scorer,0.2662253939877134
aircraft,mobilenetv2_050,0.1059001782531194,100,bot_per_scorer_+I_scorer,-0.5249352123087466
aircraft,mobilenetv2_100,0.2229411764705882,100,bot_per_scorer_+I_scorer,0.010510034897899957
aircraft,resnet18,0.1933868092691622,100,bot_per_scorer_+I_scorer,-0.31011709481016664
aircraft,resnet34,0.1474331550802139,100,bot_per_scorer_+I_scorer,-0.26307970348184495
aircraft,resnet50,0.1255436720142602,100,bot_per_scorer_+I_scorer,0.15211014551268276
aircraft,vit_small_patch16_224,0.320855614973262,100,bot_per_scorer_+I_scorer,0.08179203334248901
aircraft,densenet121,0.2472459893048129,100,bot_per_scorer_dataset_+I_scorer,0.07761945906797985
aircraft,densenet161,0.2567201426024955,100,bot_per_scorer_dataset_+I_scorer,0.24959152593074813
aircraft,densenet169,0.2080392156862745,100,bot_per_scorer_dataset_+I_scorer,0.260283417861244
aircraft,efficientnet_b0,0.2230392156862745,100,bot_per_scorer_dataset_+I_scorer,0.2662253939877135
aircraft,mobilenetv2_050,0.1059001782531194,100,bot_per_scorer_dataset_+I_scorer,-0.524935212308747
aircraft,mobilenetv2_100,0.2229411764705882,100,bot_per_scorer_dataset_+I_scorer,0.010510034897899933
aircraft,resnet18,0.1933868092691622,100,bot_per_scorer_dataset_+I_scorer,-0.3101170948101667
aircraft,resnet34,0.1474331550802139,100,bot_per_scorer_dataset_+I_scorer,-0.26307970348184506
aircraft,resnet50,0.1255436720142602,100,bot_per_scorer_dataset_+I_scorer,0.15211014551268282
aircraft,vit_small_patch16_224,0.320855614973262,100,bot_per_scorer_dataset_+I_scorer,0.08179203334248908
aircraft,densenet121,0.2472459893048129,100,bot_svm_+I_scorer,0.1593790994140884
aircraft,densenet161,0.2567201426024955,100,bot_svm_+I_scorer,0.17954452961725093
aircraft,densenet169,0.2080392156862745,100,bot_svm_+I_scorer,0.143662799385153
aircraft,efficientnet_b0,0.2230392156862745,100,bot_svm_+I_scorer,0.13135416794992946
aircraft,mobilenetv2_050,0.1059001782531194,100,bot_svm_+I_scorer,-0.02548279384730763
aircraft,mobilenetv2_100,0.2229411764705882,100,bot_svm_+I_scorer,0.10987769449950939
aircraft,resnet18,0.1933868092691622,100,bot_svm_+I_scorer,-0.0355842023061296
aircraft,resnet34,0.1474331550802139,100,bot_svm_+I_scorer,-0.022612247460612606
aircraft,resnet50,0.1255436720142602,100,bot_svm_+I_scorer,0.045996648363549206
aircraft,vit_small_patch16_224,0.320855614973262,100,bot_svm_+I_scorer,0.0740660093971105
aircraft,densenet121,0.2472459893048129,100,bot_lsq_+I_scorer,0.1428693307356133
aircraft,densenet161,0.2567201426024955,100,bot_lsq_+I_scorer,0.6916239562793111
aircraft,densenet169,0.2080392156862745,100,bot_lsq_+I_scorer,0.6154841932032883
aircraft,efficientnet_b0,0.2230392156862745,100,bot_lsq_+I_scorer,0.5360479183772876
aircraft,mobilenetv2_050,0.1059001782531194,100,bot_lsq_+I_scorer,-2.0202632212685154
aircraft,mobilenetv2_100,0.2229411764705882,100,bot_lsq_+I_scorer,-0.29797746452055085
aircraft,resnet18,0.1933868092691622,100,bot_lsq_+I_scorer,-0.4977389422685761
aircraft,resnet34,0.1474331550802139,100,bot_lsq_+I_scorer,-0.06232553455272407
aircraft,resnet50,0.1255436720142602,100,bot_lsq_+I_scorer,-0.16693155012565075
aircraft,vit_small_patch16_224,0.320855614973262,100,bot_lsq_+I_scorer,1.059211314140517
caltech101,densenet121,0.8219212601039783,102,bot_overall_+I_scorer,0.01884397781234012
caltech101,densenet161,0.8635785223658625,102,bot_overall_+I_scorer,0.22249751899766101
caltech101,densenet169,0.8284468478808976,102,bot_overall_+I_scorer,0.10666203588263704
caltech101,efficientnet_b0,0.7848150179744775,102,bot_overall_+I_scorer,0.26422239392985963
