dataset,model,test_score,classes,transf_metric,transf_score
caltech101,resnet50,0.7813048733675486,102,mid_per_scorer_+I_scorer,0.25847247187679734
caltech101,vit_small_patch16_224,0.9228797463703576,102,mid_per_scorer_+I_scorer,0.5268170840558988
caltech101,densenet121,0.8219212601039783,102,mid_per_scorer_dataset_+I_scorer,0.1257331629098832
caltech101,densenet161,0.8635785223658625,102,mid_per_scorer_dataset_+I_scorer,0.29652070123438923
caltech101,densenet169,0.8284468478808976,102,mid_per_scorer_dataset_+I_scorer,0.19818422693504242
caltech101,efficientnet_b0,0.7848150179744775,102,mid_per_scorer_dataset_+I_scorer,0.1705020893385974
caltech101,mobilenetv2_050,0.528327698786761,102,mid_per_scorer_dataset_+I_scorer,-0.8726192636311723
caltech101,mobilenetv2_100,0.8018587938900077,102,mid_per_scorer_dataset_+I_scorer,-0.1450320055984073
caltech101,resnet18,0.779068583631291,102,mid_per_scorer_dataset_+I_scorer,-0.4591554986701539
caltech101,resnet34,0.767026666859596,102,mid_per_scorer_dataset_+I_scorer,-0.0994229684508809
caltech101,resnet50,0.7813048733675486,102,mid_per_scorer_dataset_+I_scorer,0.25847247187679734
caltech101,vit_small_patch16_224,0.9228797463703576,102,mid_per_scorer_dataset_+I_scorer,0.5268170840558988
caltech101,densenet121,0.8219212601039783,102,mid_svm_+I_scorer,0.1370976551070946
caltech101,densenet161,0.8635785223658625,102,mid_svm_+I_scorer,0.20912224771018506
caltech101,densenet169,0.8284468478808976,102,mid_svm_+I_scorer,0.1883684268714988
caltech101,efficientnet_b0,0.7848150179744775,102,mid_svm_+I_scorer,0.12525590808378811
caltech101,mobilenetv2_050,0.528327698786761,102,mid_svm_+I_scorer,0.04029134497287388
caltech101,mobilenetv2_100,0.8018587938900077,102,mid_svm_+I_scorer,0.06970421167590991
caltech101,resnet18,0.779068583631291,102,mid_svm_+I_scorer,0.018820220763551873
caltech101,resnet34,0.767026666859596,102,mid_svm_+I_scorer,0.05592384822223373
caltech101,resnet50,0.7813048733675486,102,mid_svm_+I_scorer,0.12588963897290073
caltech101,vit_small_patch16_224,0.9228797463703576,102,mid_svm_+I_scorer,0.13541437733586933
caltech101,densenet121,0.8219212601039783,102,mid_lsq_+I_scorer,0.2726194305475668
caltech101,densenet161,0.8635785223658625,102,mid_lsq_+I_scorer,0.9734635021455685
caltech101,densenet169,0.8284468478808976,102,mid_lsq_+I_scorer,0.5515875818800235
caltech101,efficientnet_b0,0.7848150179744775,102,mid_lsq_+I_scorer,0.5005200091123919
caltech101,mobilenetv2_050,0.528327698786761,102,mid_lsq_+I_scorer,-2.0732226868917216
caltech101,mobilenetv2_100,0.8018587938900077,102,mid_lsq_+I_scorer,-0.34568633738324495
caltech101,resnet18,0.779068583631291,102,mid_lsq_+I_scorer,-1.0978170464924013
caltech101,resnet34,0.767026666859596,102,mid_lsq_+I_scorer,-0.06576222774226086
caltech101,resnet50,0.7813048733675486,102,mid_lsq_+I_scorer,0.22886987909224102
caltech101,vit_small_patch16_224,0.9228797463703576,102,mid_lsq_+I_scorer,1.0554278957318257
oxfordpets,densenet121,0.8433245044624137,37,mid_overall_+I_scorer,0.03060685010581394
oxfordpets,densenet161,0.897619763112391,37,mid_overall_+I_scorer,0.361385917596301
oxfordpets,densenet169,0.8795821732489999,37,mid_overall_+I_scorer,0.17324309000740631
oxfordpets,efficientnet_b0,0.8229526342277249,37,mid_overall_+I_scorer,0.42915648098007514
oxfordpets,mobilenetv2_050,0.5279134544998093,37,mid_overall_+I_scorer,-1.0072369400529446
oxfordpets,mobilenetv2_100,0.804906614586994,37,mid_overall_+I_scorer,-0.14774961453957372
oxfordpets,resnet18,0.8225932574807326,37,mid_overall_+I_scorer,-0.5414060639420831
oxfordpets,resnet34,0.862167026654045,37,mid_overall_+I_scorer,-0.10640223110326372
oxfordpets,resnet50,0.8668725137592109,37,mid_overall_+I_scorer,0.23807774450813046
oxfordpets,vit_small_patch16_224,0.9126805247581838,37,mid_overall_+I_scorer,0.5703247664401434
oxfordpets,densenet121,0.8433245044624137,37,mid_per_scorer_+I_scorer,-0.08896372538122936
oxfordpets,densenet161,0.897619763112391,37,mid_per_scorer_+I_scorer,0.3015049067119032
oxfordpets,densenet169,0.8795821732489999,37,mid_per_scorer_+I_scorer,0.10282093864840451
oxfordpets,efficientnet_b0,0.8229526342277249,37,mid_per_scorer_+I_scorer,0.28025077512051905
