dataset,model,test_score,classes,transf_metric,transf_score
aircraft,resnet50,0.4186452762923352,100,mid_per_scorer_+I_scorer,0.08218080520927293
aircraft,vit_small_patch16_224,0.565427807486631,100,mid_per_scorer_+I_scorer,0.5075651454893987
aircraft,densenet121,0.4713725490196079,100,mid_per_scorer_dataset_+I_scorer,0.08213697578726063
aircraft,densenet161,0.5639750445632798,100,mid_per_scorer_dataset_+I_scorer,0.38194838743192416
aircraft,densenet169,0.5251693404634581,100,mid_per_scorer_dataset_+I_scorer,-0.12000760395487009
aircraft,efficientnet_b0,0.5297682709447415,100,mid_per_scorer_dataset_+I_scorer,0.2562547896762131
aircraft,mobilenetv2_050,0.2754367201426025,100,mid_per_scorer_dataset_+I_scorer,-0.33346898985278633
aircraft,mobilenetv2_100,0.4710516934046345,100,mid_per_scorer_dataset_+I_scorer,-0.05515712621154669
aircraft,resnet18,0.436969696969697,100,mid_per_scorer_dataset_+I_scorer,-0.41721223222873605
aircraft,resnet34,0.4572281639928699,100,mid_per_scorer_dataset_+I_scorer,-0.38424015134611417
aircraft,resnet50,0.4186452762923352,100,mid_per_scorer_dataset_+I_scorer,0.08218080520927261
aircraft,vit_small_patch16_224,0.565427807486631,100,mid_per_scorer_dataset_+I_scorer,0.5075651454893986
aircraft,densenet121,0.4713725490196079,100,mid_svm_+I_scorer,0.12440227313183155
aircraft,densenet161,0.5639750445632798,100,mid_svm_+I_scorer,0.22096974760460555
aircraft,densenet169,0.5251693404634581,100,mid_svm_+I_scorer,0.1312258590401405
aircraft,efficientnet_b0,0.5297682709447415,100,mid_svm_+I_scorer,0.16251860660026807
aircraft,mobilenetv2_050,0.2754367201426025,100,mid_svm_+I_scorer,0.061117282385154514
aircraft,mobilenetv2_100,0.4710516934046345,100,mid_svm_+I_scorer,0.08626976266443206
aircraft,resnet18,0.436969696969697,100,mid_svm_+I_scorer,0.06292620433882197
aircraft,resnet34,0.4572281639928699,100,mid_svm_+I_scorer,0.07227264655081168
aircraft,resnet50,0.4186452762923352,100,mid_svm_+I_scorer,0.15207931128983174
aircraft,vit_small_patch16_224,0.565427807486631,100,mid_svm_+I_scorer,0.19589727017197395
aircraft,densenet121,0.4713725490196079,100,mid_lsq_+I_scorer,0.08173102572126567
aircraft,densenet161,0.5639750445632798,100,mid_lsq_+I_scorer,0.5468672420786194
aircraft,densenet169,0.5251693404634581,100,mid_lsq_+I_scorer,0.09560094682616019
aircraft,efficientnet_b0,0.5297682709447415,100,mid_lsq_+I_scorer,-0.1273036653296941
aircraft,mobilenetv2_050,0.2754367201426025,100,mid_lsq_+I_scorer,-1.0415428871294274
aircraft,mobilenetv2_100,0.4710516934046345,100,mid_lsq_+I_scorer,-0.20659100728835425
aircraft,resnet18,0.436969696969697,100,mid_lsq_+I_scorer,-0.26385716276267385
aircraft,resnet34,0.4572281639928699,100,mid_lsq_+I_scorer,-0.8182039456725123
aircraft,resnet50,0.4186452762923352,100,mid_lsq_+I_scorer,0.2936335930599196
aircraft,vit_small_patch16_224,0.565427807486631,100,mid_lsq_+I_scorer,1.4396658604966863
caltech101,densenet121,0.8815445752305655,102,mid_overall_+I_scorer,0.03103529919401916
caltech101,densenet161,0.8829722380342162,102,mid_overall_+I_scorer,0.3664447677017295
caltech101,densenet169,0.8758115275142656,102,mid_overall_+I_scorer,0.17566822829164788
caltech101,efficientnet_b0,0.8765689914873004,102,mid_overall_+I_scorer,0.43516401531758264
caltech101,mobilenetv2_050,0.7402435857011531,102,mid_overall_+I_scorer,-1.0213367166415597
caltech101,mobilenetv2_100,0.832364617775022,102,mid_overall_+I_scorer,-0.1498178831596198
caltech101,resnet18,0.8249618148343529,102,mid_overall_+I_scorer,-0.5489849207549637
caltech101,resnet34,0.8647097209885856,102,mid_overall_+I_scorer,-0.1078916995961569
caltech101,resnet50,0.8786984754059276,102,mid_overall_+I_scorer,0.24141046879057038
caltech101,vit_small_patch16_224,0.9325890758913568,102,mid_overall_+I_scorer,0.5783084408567469
caltech101,densenet121,0.8815445752305655,102,mid_per_scorer_+I_scorer,0.1135541699134453
caltech101,densenet161,0.8829722380342162,102,mid_per_scorer_+I_scorer,0.30756905279070673
caltech101,densenet169,0.8758115275142656,102,mid_per_scorer_+I_scorer,0.2101790976792589
caltech101,efficientnet_b0,0.8765689914873004,102,mid_per_scorer_+I_scorer,0.17484371496259946
caltech101,mobilenetv2_050,0.7402435857011531,102,mid_per_scorer_+I_scorer,-0.901214406617814
caltech101,mobilenetv2_100,0.832364617775022,102,mid_per_scorer_+I_scorer,-0.15902400810641662
caltech101,resnet18,0.8249618148343529,102,mid_per_scorer_+I_scorer,-0.45954084629234804
caltech101,resnet34,0.8647097209885856,102,mid_per_scorer_+I_scorer,-0.10442235000294806
caltech101,resnet50,0.8786984754059276,102,mid_per_scorer_+I_scorer,0.267104435464287
caltech101,vit_small_patch16_224,0.9325890758913568,102,mid_per_scorer_+I_scorer,0.5509511402092169
